transaction_id,user_id,product_id,merchant_id,amount,timestamp,location,payment_method,category
TX050668,U09878,P01885,M00449,10.9,20230328051740,Nîmes,CARD,Books
TX050669,U05077,P04507,M00366,2957.24,20231213131623,Reims,PAYPAL,Electronics
TX050670,U08120,P01519,M00005,33.78,20231220061613,Grenoble,CARD,Toys
TX050671,U09920,P03395,M00358,73.54,20230701145556,Villeurbanne,CRYPTO,Sports
TX050672,U01276,P02896,M00492,512.52,20230925065529,Grenoble,CRYPTO,Automotive
TX050673,U06340,P01228,M00241,58.48,20240203035246,Grenoble,CASH,Books
TX050674,U09294,P00029,M00124,14.47,20240224192215,Reims,CASH,Books
TX050675,U05810,P03767,M00202,582.72,20230628012536,Montpellier,CASH,Home & Garden
TX050676,U05952,P00935,M00328,470.34,20241021115537,Dijon,PAYPAL,Sports
TX050677,U00674,P02623,M00175,281.57,20230705203902,Lille,PAYPAL,Sports
TX050678,U04086,P02699,M00001,1944.52,20240314154651,Nîmes,BANK_TRANSFER,Electronics
TX050679,U03317,P04908,M00181,365.55,20240915200526,Strasbourg,CRYPTO,Sports
TX050680,U02294,P04249,M00187,246.08,20241217034122,Montpellier,CARD,Sports
TX050681,U08793,P00853,M00146,235.75,20230911205717,Rennes,PAYPAL,Clothing
TX050682,U08426,P00786,M00248,1936.57,20230321001136,Toulouse,PAYPAL,Automotive
TX050683,U03830,P00162,M00239,219.82,20240520123743,Reims,CARD,Home & Garden
TX050684,U05973,P00545,M00297,106.91,20240101171850,Strasbourg,PAYPAL,Beauty
TX050685,U01457,P03177,M00087,497.2,20240101203754,Reims,BANK_TRANSFER,Home & Garden
TX050686,U02274,P04458,M00066,21.15,20230921142941,Marseille,CASH,Toys
TX050687,U03288,P04096,M00119,234.92,20231228082323,Lyon,CARD,Beauty
TX050688,U02325,P02366,M00085,942.26,20231203101446,Lille,BANK_TRANSFER,Automotive
TX050689,U03869,P02115,M00092,33.97,20240606191037,Marseille,CRYPTO,Books
TX050690,U09401,P01019,M00202,1072.98,20240128212523,Montpellier,BANK_TRANSFER,Home & Garden
TX050691,U05874,P03734,M00123,64.17,20240413162558,Lille,CRYPTO,Books
TX050692,U00564,P04495,M00305,1281.23,20240109022012,Marseille,BANK_TRANSFER,Automotive
TX050693,U09632,P04263,M00260,43.65,20241022220942,Lyon,PAYPAL,Clothing
TX050694,U07001,P02160,M00449,22.85,20240407072446,Angers,CRYPTO,Books
TX050695,U06756,P00638,M00273,1461.12,20230317104802,Grenoble,BANK_TRANSFER,Electronics
TX050696,U05431,P02265,M00027,1556.76,20230428031736,Angers,CRYPTO,Electronics
TX050697,U06796,P03913,M00206,210.98,20231217000756,Saint-Etienne,PAYPAL,Clothing
TX050698,U08898,P04941,M00069,653.97,20231024084236,Lyon,CARD,Electronics
TX050699,U07718,P03970,M00110,358.07,20230222001620,Toulouse,BANK_TRANSFER,Home & Garden
TX050700,U06205,P00377,M00280,596.88,20241219121802,Bordeaux,PAYPAL,Sports
TX050701,U01831,P03403,M00167,28.58,20241231110017,Dijon,CASH,Food
TX050702,U07098,P01228,M00241,29.24,20230320125328,Toulon,CASH,Books
TX050703,U08861,P03851,M00242,7.82,20240608224417,Lyon,BANK_TRANSFER,Books
TX050704,U02863,P04118,M00500,471.78,20240806145517,Nîmes,PAYPAL,Clothing
TX050705,U06058,P02269,M00398,79.07,20240502005100,Nice,CRYPTO,Food
TX050706,U04718,P04976,M00279,132.05,20230309185836,Lille,CASH,Beauty
TX050707,U04073,P04703,M00201,1432.81,20241109015756,Marseille,CARD,Electronics
TX050708,U08100,P04380,M00105,167.57,20240203140318,Toulon,PAYPAL,Electronics
TX050709,U01175,P03416,M00107,72.88,20240414024110,Paris,CASH,Food
TX050710,U03846,P01080,M00309,141.01,20241226021717,Nîmes,CRYPTO,Clothing
TX050711,U06975,P02340,M00299,103.07,20240415185122,Toulouse,CASH,Health
TX050712,U09440,P00236,M00020,324.02,20240929033506,Grenoble,BANK_TRANSFER,Clothing
TX050713,U06469,P01365,M00332,35.06,20240622160130,Toulon,CASH,Food
TX050714,U03142,P00417,M00202,1160.6,20240612222353,Dijon,CARD,Home & Garden
TX050715,U06672,P01291,M00354,346.99,20230120134822,Saint-Etienne,CASH,Clothing
TX050716,U09916,P00341,M00072,522.39,20230625232316,Montpellier,CASH,Sports
TX050717,U00202,P00466,M00361,245.45,20240906072925,Rennes,PAYPAL,Sports
TX050718,U05824,P02272,M00052,273.28,20230505131103,Strasbourg,BANK_TRANSFER,Clothing
TX050719,U06004,P04651,M00213,296.45,20230630204227,Toulon,CRYPTO,Home & Garden
TX050720,U00032,P02252,M00259,325.03,20230213194552,Paris,CARD,Sports
TX050721,U04501,P01753,M00233,29.12,20240903013649,Nîmes,CARD,Food
TX050722,U04214,P02969,M00478,235.98,20230103143805,Nîmes,CRYPTO,Sports
TX050723,U01542,P00847,M00376,27.47,20231203231223,Le Havre,BANK_TRANSFER,Books
TX050724,U08140,P01475,M00053,315.23,20231014061958,Dijon,CASH,Automotive
TX050725,U02695,P04547,M00125,206.06,20240115181434,Nice,BANK_TRANSFER,Toys
TX050726,U07581,P00655,M00349,1196.58,20240305081034,Villeurbanne,CARD,Electronics
TX050727,U09292,P02684,M00007,452.13,20240810182946,Reims,CRYPTO,Home & Garden
TX050728,U08358,P03116,M00495,11.47,20240615022120,Nantes,BANK_TRANSFER,Books
TX050729,U07229,P01050,M00304,526.8,20240905185124,Angers,PAYPAL,Home & Garden
TX050730,U08173,P00766,M00473,197.49,20240228103922,Montpellier,PAYPAL,Sports
TX050731,U03874,P04218,M00019,262.42,20240722011339,Nice,CRYPTO,Clothing
TX050732,U07469,P01885,M00449,17.66,20230112085441,Marseille,CRYPTO,Books
TX050733,U09437,P02813,M00095,8.18,20231019190341,Grenoble,PAYPAL,Books
TX050734,U07572,P00405,M00048,145.84,20230614182910,Angers,BANK_TRANSFER,Clothing
TX050735,U08516,P00825,M00454,107.99,20240814074040,Villeurbanne,CRYPTO,Food
TX050736,U02716,P04811,M00138,248.61,20230615095131,Strasbourg,CARD,Beauty
TX050737,U05658,P03732,M00293,72.62,20240416115252,Lyon,CASH,Health
TX050738,U01034,P00011,M00200,15.55,20230425164907,Lyon,CARD,Health
TX050739,U06118,P03629,M00241,28.93,20231013012937,Villeurbanne,CASH,Books
TX050740,U02025,P03991,M00082,32.1,20240225205717,Grenoble,PAYPAL,Toys
TX050741,U06996,P01143,M00132,113.56,20230520200022,Le Havre,BANK_TRANSFER,Clothing
TX050742,U06062,P04090,M00356,255.45,20241212050139,Toulon,PAYPAL,Automotive
TX050743,U06065,P01275,M00224,27.52,20240809135725,Strasbourg,CRYPTO,Books
TX050744,U09677,P00480,M00048,134.51,20241003223917,Lille,CASH,Clothing
TX050745,U04608,P00450,M00317,99.14,20240701052246,Reims,CARD,Sports
TX050746,U09583,P00089,M00210,89.88,20230206012509,Paris,CASH,Food
TX050747,U07419,P01131,M00334,52.6,20230131002359,Montpellier,CRYPTO,Health
TX050748,U06509,P04981,M00157,192.53,20230403230255,Le Havre,BANK_TRANSFER,Sports
TX050749,U06161,P02786,M00018,111.21,20240617083105,Strasbourg,CARD,Health
TX050750,U09143,P04395,M00195,1282.51,20240928091804,Villeurbanne,PAYPAL,Home & Garden
TX050751,U02931,P01085,M00127,155.11,20230220181607,Rennes,BANK_TRANSFER,Beauty
TX050752,U06710,P01338,M00099,144.23,20230405091302,Toulouse,PAYPAL,Clothing
TX050753,U02913,P04818,M00158,80.54,20240425052848,Montpellier,CRYPTO,Toys
TX050754,U00801,P01186,M00461,126.64,20230124014645,Grenoble,BANK_TRANSFER,Clothing
TX050755,U06728,P04717,M00308,84.09,20240327231119,Dijon,PAYPAL,Food
TX050756,U07544,P03026,M00104,112.4,20230621211600,Grenoble,CASH,Beauty
TX050757,U07312,P00957,M00205,79.28,20231215014642,Marseille,CARD,Beauty
TX050758,U06107,P04084,M00433,381.17,20240529162446,Toulouse,CASH,Clothing
TX050759,U05604,P04494,M00298,8.63,20240119123707,Dijon,CRYPTO,Books
TX050760,U09049,P00732,M00024,1223.24,20240413174845,Reims,CASH,Automotive
TX050761,U07960,P04783,M00480,790.36,20230223104511,Saint-Etienne,CARD,Home & Garden
TX050762,U04118,P04674,M00174,575.07,20231005015844,Rennes,CRYPTO,Home & Garden
TX050763,U01162,P01643,M00126,629.09,20230818032329,Nice,PAYPAL,Automotive
TX050764,U01129,P04858,M00400,11.25,20231010181423,Nantes,PAYPAL,Health
TX050765,U00122,P02202,M00325,88.51,20230227043451,Marseille,CARD,Beauty
TX050766,U09913,P01109,M00173,185.24,20240504004306,Lyon,PAYPAL,Health
TX050767,U05432,P01949,M00474,557.79,20240605101200,Le Havre,CASH,Home & Garden
TX050768,U04629,P04563,M00159,2539.94,20240716201748,Dijon,PAYPAL,Electronics
TX050769,U00599,P00405,M00048,87.09,20230325192518,Angers,PAYPAL,Clothing
TX050770,U09973,P04425,M00368,40.54,20240622094027,Villeurbanne,CARD,Clothing
TX050771,U09306,P00755,M00087,219.32,20241028111639,Lille,BANK_TRANSFER,Home & Garden
TX050772,U09284,P02315,M00222,152.67,20241226091516,Nantes,CARD,Beauty
TX050773,U07646,P02388,M00376,41.47,20230730170314,Saint-Etienne,CRYPTO,Books
TX050774,U08787,P02788,M00034,112.33,20240930070209,Nantes,CRYPTO,Toys
TX050775,U02285,P03549,M00389,89.65,20230402185928,Saint-Etienne,CARD,Home & Garden
TX050776,U00958,P03208,M00451,17.94,20230502235009,Marseille,BANK_TRANSFER,Food
TX050777,U04191,P00212,M00254,314.88,20230125091046,Villeurbanne,CASH,Home & Garden
TX050778,U04105,P01963,M00208,372.55,20230116210102,Toulon,CARD,Electronics
TX050779,U03948,P00199,M00457,374.89,20241217162319,Villeurbanne,PAYPAL,Home & Garden
TX050780,U03085,P01980,M00049,182.17,20231217122604,Reims,BANK_TRANSFER,Toys
TX050781,U00105,P03730,M00430,81.86,20240315233138,Angers,BANK_TRANSFER,Beauty
TX050782,U02316,P04537,M00373,17.86,20240712210358,Grenoble,CRYPTO,Beauty
TX050783,U01002,P01353,M00087,42.66,20241125230424,Nice,BANK_TRANSFER,Home & Garden
TX050784,U00795,P03098,M00336,743.06,20230129115435,Villeurbanne,CARD,Home & Garden
TX050785,U02518,P00771,M00314,2715.12,20230122153742,Nîmes,CRYPTO,Electronics
TX050786,U05198,P03816,M00141,955.02,20241023012948,Strasbourg,PAYPAL,Electronics
TX050787,U02876,P02646,M00134,194.13,20240917035259,Nantes,BANK_TRANSFER,Sports
TX050788,U05771,P03773,M00483,1322.07,20231107104253,Bordeaux,PAYPAL,Automotive
TX050789,U09552,P01720,M00288,57.79,20231104160452,Strasbourg,PAYPAL,Books
TX050790,U04840,P04091,M00470,70.61,20230507173613,Nice,CASH,Toys
TX050791,U04178,P02984,M00121,1993.37,20241216201229,Nîmes,CRYPTO,Electronics
TX050792,U08243,P02425,M00408,791.2,20241107094238,Reims,CARD,Electronics
TX050793,U06655,P02196,M00210,86.12,20240725201201,Angers,CARD,Food
TX050794,U06946,P01943,M00362,34.64,20240115193708,Villeurbanne,PAYPAL,Books
TX050795,U02321,P00318,M00493,1352.39,20240319202020,Toulouse,CARD,Home & Garden
TX050796,U06357,P00652,M00056,193.22,20230407041116,Marseille,PAYPAL,Toys
TX050797,U01186,P04437,M00157,745.31,20231022114653,Reims,CARD,Sports
TX050798,U03614,P00960,M00387,197.22,20240202001904,Saint-Etienne,CARD,Health
TX050799,U01375,P03527,M00013,74.75,20240315174418,Lyon,PAYPAL,Toys
TX050800,U03935,P03675,M00321,31.04,20240604150259,Toulon,CRYPTO,Toys
TX050801,U08455,P01242,M00074,667.92,20230702103136,Angers,PAYPAL,Home & Garden
TX050802,U05429,P00073,M00330,40.71,20241213093736,Bordeaux,CARD,Health
TX050803,U04635,P03310,M00392,42.99,20240326214938,Nîmes,BANK_TRANSFER,Health
TX050804,U03480,P02002,M00010,7.26,20240222163206,Toulouse,PAYPAL,Books
TX050805,U04713,P01322,M00474,460.26,20241105231954,Reims,CARD,Home & Garden
TX050806,U08649,P04845,M00062,49.49,20230306061959,Dijon,CASH,Food
TX050807,U05560,P02784,M00401,312.74,20240628234041,Nîmes,CASH,Beauty
TX050808,U02618,P00719,M00214,15.97,20241231220841,Montpellier,CASH,Books
TX050809,U09972,P00132,M00342,86.15,20230411153358,Angers,CRYPTO,Toys
TX050810,U00073,P04487,M00213,201.21,20241009210357,Nice,BANK_TRANSFER,Home & Garden
TX050811,U07158,P03859,M00271,143.35,20241217112830,Lyon,BANK_TRANSFER,Food
TX050812,U09535,P02295,M00116,1056.84,20230405203833,Bordeaux,CARD,Electronics
TX050813,U06407,P04932,M00439,43.33,20230628145145,Toulouse,BANK_TRANSFER,Books
TX050814,U04914,P02673,M00456,195.78,20230215063116,Lille,CRYPTO,Electronics
TX050815,U09949,P00214,M00005,81.75,20230420055328,Marseille,CRYPTO,Toys
TX050816,U02563,P02503,M00317,253.79,20240917201053,Lyon,BANK_TRANSFER,Sports
TX050817,U04007,P02551,M00280,346.61,20230512162459,Toulouse,CRYPTO,Sports
TX050818,U03217,P00541,M00214,27.2,20240422044806,Angers,CARD,Books
TX050819,U06263,P02054,M00286,63.25,20240614132434,Nantes,BANK_TRANSFER,Beauty
TX050820,U09993,P03189,M00052,97.48,20230504100753,Nice,CARD,Clothing
TX050821,U06523,P00229,M00364,198.28,20230212174643,Toulon,PAYPAL,Toys
TX050822,U03143,P02151,M00396,58.0,20230208122238,Strasbourg,CASH,Health
TX050823,U05416,P00009,M00120,175.07,20240223093244,Villeurbanne,PAYPAL,Health
TX050824,U06329,P02251,M00190,763.49,20231123151638,Reims,CASH,Home & Garden
TX050825,U03240,P02154,M00016,68.95,20230119073427,Montpellier,CASH,Books
TX050826,U01941,P03071,M00172,37.35,20231021031017,Nantes,CARD,Food
TX050827,U02107,P01105,M00414,2028.87,20240621065306,Strasbourg,CASH,Automotive
TX050828,U05622,P04885,M00031,1468.18,20230107052517,Marseille,CASH,Electronics
TX050829,U06907,P00730,M00331,218.31,20240214040543,Le Havre,CASH,Sports
TX050830,U08839,P00286,M00390,111.71,20230610143218,Montpellier,CARD,Sports
TX050831,U00156,P03975,M00449,66.72,20231027173410,Villeurbanne,CARD,Books
TX050832,U05005,P02601,M00274,134.2,20230114113023,Nîmes,BANK_TRANSFER,Clothing
TX050833,U06302,P03319,M00304,483.55,20230305043041,Saint-Etienne,PAYPAL,Home & Garden
TX050834,U01340,P02762,M00322,9.48,20240229001618,Angers,CASH,Toys
TX050835,U06701,P03133,M00379,120.58,20230823223320,Nîmes,CASH,Health
TX050836,U03353,P02825,M00147,317.42,20240211130340,Strasbourg,CRYPTO,Clothing
TX050837,U09016,P04422,M00082,14.22,20230228002326,Nîmes,CASH,Toys
TX050838,U06835,P00040,M00161,204.32,20240519022656,Paris,CRYPTO,Beauty
TX050839,U04614,P00769,M00374,131.2,20240529143754,Grenoble,PAYPAL,Toys
TX050840,U05124,P00769,M00374,211.3,20230613215316,Lille,CARD,Toys
TX050841,U08949,P02993,M00373,68.55,20230513214742,Nîmes,CARD,Beauty
TX050842,U09153,P02335,M00162,256.13,20241213065720,Nîmes,CARD,Sports
TX050843,U01630,P04688,M00291,89.55,20240422141642,Strasbourg,PAYPAL,Toys
TX050844,U02743,P02401,M00437,159.57,20231211152816,Reims,CASH,Beauty
TX050845,U06111,P01229,M00073,1515.29,20240328102934,Saint-Etienne,BANK_TRANSFER,Electronics
TX050846,U07038,P01224,M00326,126.77,20241012172239,Angers,CRYPTO,Health
TX050847,U05632,P00221,M00122,59.73,20240602001144,Paris,PAYPAL,Health
TX050848,U08754,P05000,M00326,17.73,20240901114454,Toulon,CASH,Health
TX050849,U03735,P03896,M00430,53.48,20230420213411,Paris,CRYPTO,Beauty
TX050850,U00431,P03555,M00230,123.32,20231230195557,Paris,CARD,Beauty
TX050851,U06268,P02674,M00150,64.23,20240229002920,Strasbourg,BANK_TRANSFER,Books
TX050852,U00214,P01950,M00467,44.78,20231120025052,Angers,CARD,Food
TX050853,U00756,P02480,M00062,30.96,20230818071513,Reims,CRYPTO,Food
TX050854,U08109,P02132,M00313,137.48,20231202035542,Montpellier,BANK_TRANSFER,Clothing
TX050855,U04715,P04437,M00157,619.1,20230111062948,Marseille,CRYPTO,Sports
TX050856,U05439,P04209,M00247,1201.46,20231121203828,Montpellier,BANK_TRANSFER,Automotive
TX050857,U09062,P04800,M00411,1013.75,20241106110452,Montpellier,CASH,Electronics
TX050858,U00580,P02132,M00313,127.42,20231230012551,Nantes,CASH,Clothing
TX050859,U00109,P00159,M00200,25.48,20241202070621,Dijon,CRYPTO,Health
TX050860,U00943,P02353,M00188,337.66,20240923135243,Lille,CRYPTO,Home & Garden
TX050861,U05719,P03164,M00090,207.0,20241206091250,Marseille,CRYPTO,Clothing
TX050862,U04423,P04150,M00143,122.95,20231226122336,Angers,BANK_TRANSFER,Beauty
TX050863,U04866,P04976,M00279,152.74,20240604004928,Toulon,PAYPAL,Beauty
TX050864,U04933,P03581,M00292,34.7,20241106045916,Rennes,BANK_TRANSFER,Health
TX050865,U02094,P01788,M00488,142.79,20240602100048,Angers,CRYPTO,Toys
TX050866,U00992,P01237,M00029,82.48,20231121071239,Montpellier,BANK_TRANSFER,Health
TX050867,U08371,P04296,M00148,278.15,20230722190523,Le Havre,CASH,Clothing
TX050868,U08700,P04983,M00404,152.35,20241213070259,Rennes,PAYPAL,Toys
TX050869,U00448,P01317,M00130,119.24,20230803124312,Reims,CASH,Toys
TX050870,U06981,P01141,M00264,23.93,20230826174346,Dijon,BANK_TRANSFER,Clothing
TX050871,U06427,P01057,M00411,1932.56,20230620161710,Montpellier,CASH,Electronics
TX050872,U05247,P03620,M00080,1060.23,20241127235336,Rennes,BANK_TRANSFER,Automotive
TX050873,U04677,P00986,M00449,22.16,20230120014622,Lille,CASH,Books
TX050874,U01238,P00037,M00079,135.12,20240827221648,Strasbourg,CARD,Sports
TX050875,U05303,P02432,M00100,47.3,20230526121126,Paris,PAYPAL,Clothing
TX050876,U05658,P04246,M00266,318.5,20230712034150,Lyon,CASH,Sports
TX050877,U01860,P03855,M00191,1893.58,20231221000021,Angers,CRYPTO,Home & Garden
TX050878,U06899,P02330,M00348,20.62,20240607123835,Rennes,CARD,Sports
TX050879,U09527,P01252,M00451,47.66,20230811171520,Saint-Etienne,PAYPAL,Food
TX050880,U05227,P01349,M00382,71.09,20230610070419,Nice,CASH,Clothing
TX050881,U08076,P01084,M00250,769.92,20230915032637,Angers,CASH,Electronics
TX050882,U06234,P01235,M00013,68.8,20240712092902,Strasbourg,BANK_TRANSFER,Toys
TX050883,U09135,P02023,M00416,34.41,20240521060509,Nîmes,PAYPAL,Food
TX050884,U07687,P02876,M00056,65.49,20240810233610,Angers,CRYPTO,Toys
TX050885,U05360,P04365,M00428,64.49,20241102205934,Villeurbanne,BANK_TRANSFER,Food
TX050886,U05981,P02503,M00317,271.62,20230803141250,Paris,CASH,Sports
TX050887,U00863,P01170,M00403,49.01,20241014090115,Strasbourg,BANK_TRANSFER,Health
TX050888,U06664,P03486,M00496,9.03,20231226163521,Reims,CASH,Books
TX050889,U01757,P04889,M00261,413.73,20230111130006,Angers,BANK_TRANSFER,Beauty
TX050890,U06593,P04598,M00167,66.15,20230905161302,Nantes,CASH,Food
TX050891,U05642,P01916,M00155,63.07,20240126030122,Bordeaux,BANK_TRANSFER,Sports
TX050892,U03124,P04365,M00428,96.08,20241231174839,Villeurbanne,CASH,Food
TX050893,U02746,P03580,M00417,879.93,20240613030202,Rennes,CRYPTO,Automotive
TX050894,U01186,P02854,M00154,1421.73,20231011114028,Reims,CARD,Electronics
TX050895,U08534,P03089,M00243,9.17,20230503013935,Angers,CASH,Food
TX050896,U06969,P02866,M00389,930.61,20230304190807,Bordeaux,CASH,Home & Garden
TX050897,U02669,P01603,M00376,36.46,20240805192742,Lyon,CRYPTO,Books
TX050898,U09412,P01028,M00027,479.09,20241214064914,Nîmes,PAYPAL,Electronics
TX050899,U02801,P04708,M00481,341.05,20230816121436,Toulouse,BANK_TRANSFER,Automotive
TX050900,U04852,P04738,M00419,38.7,20230304112758,Toulouse,CARD,Food
TX050901,U03013,P02175,M00398,67.77,20241016143311,Nîmes,CRYPTO,Food
TX050902,U06532,P04220,M00454,12.86,20241018212529,Reims,CRYPTO,Food
TX050903,U02491,P02022,M00262,1345.34,20230629195845,Nice,CRYPTO,Automotive
TX050904,U06320,P04179,M00070,144.69,20241118184718,Villeurbanne,CARD,Food
TX050905,U01848,P02044,M00262,1566.4,20231108040010,Strasbourg,CASH,Automotive
TX050906,U03053,P02712,M00099,84.07,20230504164800,Lille,BANK_TRANSFER,Clothing
TX050907,U05797,P03007,M00365,391.9,20240123055259,Lyon,CRYPTO,Home & Garden
TX050908,U02954,P00042,M00182,30.36,20240515015229,Toulouse,CRYPTO,Books
TX050909,U01659,P01675,M00133,127.11,20230821193031,Nîmes,CRYPTO,Electronics
TX050910,U04502,P00526,M00285,217.91,20240510160151,Lille,BANK_TRANSFER,Clothing
TX050911,U07702,P00483,M00474,826.86,20241109142259,Nice,CASH,Home & Garden
TX050912,U02995,P03982,M00335,212.15,20241004014544,Nantes,BANK_TRANSFER,Clothing
TX050913,U04233,P04394,M00116,261.31,20240619214147,Nantes,CARD,Electronics
TX050914,U06391,P04722,M00154,1508.06,20240714194859,Nîmes,PAYPAL,Electronics
TX050915,U09989,P02235,M00438,268.37,20230126224223,Nice,CASH,Automotive
TX050916,U01599,P01572,M00120,108.08,20240314213625,Dijon,BANK_TRANSFER,Health
TX050917,U08114,P03726,M00371,123.55,20241109215015,Le Havre,PAYPAL,Health
TX050918,U08092,P04634,M00114,607.16,20230107205556,Villeurbanne,PAYPAL,Automotive
TX050919,U08504,P03710,M00255,246.72,20240528234955,Le Havre,BANK_TRANSFER,Clothing
TX050920,U08810,P02947,M00182,58.23,20231024102059,Toulon,CRYPTO,Books
TX050921,U00465,P03269,M00238,573.0,20240830022013,Rennes,PAYPAL,Home & Garden
TX050922,U08801,P03095,M00010,54.48,20240315232903,Bordeaux,CRYPTO,Books
TX050923,U08055,P00084,M00089,207.89,20240722035617,Nîmes,PAYPAL,Home & Garden
TX050924,U02953,P03351,M00494,231.76,20230202052101,Reims,CASH,Clothing
TX050925,U06665,P01299,M00083,34.71,20240414003045,Montpellier,CARD,Sports
TX050926,U07101,P00205,M00105,1207.4,20230417134501,Strasbourg,PAYPAL,Electronics
TX050927,U07069,P03804,M00438,209.32,20230214153451,Bordeaux,CRYPTO,Automotive
TX050928,U03662,P02959,M00425,20.55,20240812011928,Rennes,PAYPAL,Books
TX050929,U06669,P04486,M00099,100.63,20230128045701,Saint-Etienne,CRYPTO,Clothing
TX050930,U06236,P01365,M00332,50.21,20240502211832,Lille,CASH,Food
TX050931,U05435,P01276,M00219,367.65,20240917223829,Villeurbanne,CASH,Home & Garden
TX050932,U03509,P01318,M00401,10.1,20231130042107,Nice,PAYPAL,Beauty
TX050933,U07962,P04149,M00429,41.41,20231105083406,Grenoble,CARD,Beauty
TX050934,U02708,P02520,M00167,13.37,20240129083331,Reims,PAYPAL,Food
TX050935,U04762,P00003,M00216,425.55,20240122051126,Nice,CARD,Automotive
TX050936,U08235,P03391,M00263,712.7,20230416021745,Nantes,CARD,Automotive
TX050937,U02947,P03132,M00410,29.03,20240507075604,Toulouse,CASH,Books
TX050938,U08904,P04096,M00119,107.87,20230614054146,Bordeaux,CARD,Beauty
TX050939,U08461,P03008,M00043,112.19,20241102102829,Toulon,CASH,Toys
TX050940,U02413,P04999,M00193,592.44,20230419094040,Le Havre,PAYPAL,Automotive
TX050941,U08008,P02215,M00168,114.1,20230201052612,Nice,PAYPAL,Health
TX050942,U09162,P03653,M00441,32.45,20230828050849,Dijon,CRYPTO,Books
TX050943,U01361,P04356,M00455,120.95,20241018002009,Grenoble,BANK_TRANSFER,Food
TX050944,U02158,P03598,M00175,40.32,20230622020052,Angers,CRYPTO,Sports
TX050945,U06083,P04487,M00213,149.61,20230214112154,Lille,CASH,Home & Garden
TX050946,U07082,P02161,M00142,60.37,20230508104515,Nantes,BANK_TRANSFER,Health
TX050947,U00466,P00457,M00024,43.68,20230524132107,Lyon,BANK_TRANSFER,Automotive
TX050948,U08818,P02707,M00464,42.11,20230127230812,Bordeaux,CARD,Automotive
TX050949,U07279,P01296,M00157,98.74,20240425110844,Dijon,CRYPTO,Sports
TX050950,U07725,P01908,M00428,7.47,20241022191655,Le Havre,BANK_TRANSFER,Food
TX050951,U07434,P04705,M00350,99.33,20240902211252,Montpellier,CASH,Clothing
TX050952,U06039,P04236,M00463,1564.94,20240307052433,Le Havre,BANK_TRANSFER,Electronics
TX050953,U00391,P01536,M00470,75.48,20230618055145,Le Havre,BANK_TRANSFER,Toys
TX050954,U07129,P02382,M00476,129.74,20240726154229,Paris,PAYPAL,Health
TX050955,U02631,P00812,M00184,85.85,20241103042539,Dijon,CASH,Toys
TX050956,U09027,P02404,M00086,276.04,20240828123650,Montpellier,PAYPAL,Sports
TX050957,U07448,P00261,M00316,31.48,20230728052546,Strasbourg,CARD,Food
TX050958,U06956,P02020,M00190,483.21,20240912000845,Bordeaux,CRYPTO,Home & Garden
TX050959,U04553,P01733,M00300,17.15,20231102005529,Paris,CARD,Books
TX050960,U02456,P00963,M00281,47.56,20240817070715,Toulon,CRYPTO,Health
TX050961,U06804,P04780,M00485,21.99,20241017233103,Montpellier,CASH,Food
TX050962,U02620,P02074,M00102,1840.64,20231001040244,Rennes,CASH,Electronics
TX050963,U00774,P03805,M00088,204.81,20231006050011,Toulon,BANK_TRANSFER,Clothing
TX050964,U02131,P04420,M00322,138.27,20230430144109,Montpellier,BANK_TRANSFER,Toys
TX050965,U08612,P00603,M00353,300.39,20240530123019,Angers,BANK_TRANSFER,Clothing
TX050966,U04776,P03428,M00492,1566.0,20230913053445,Montpellier,PAYPAL,Automotive
TX050967,U00300,P04586,M00248,1814.95,20230416165630,Angers,CASH,Automotive
TX050968,U07251,P03470,M00224,38.42,20241217003359,Saint-Etienne,BANK_TRANSFER,Books
TX050969,U01768,P01956,M00412,42.01,20230619064321,Bordeaux,CRYPTO,Books
TX050970,U09181,P04868,M00284,894.32,20241011040542,Rennes,CRYPTO,Electronics
TX050971,U05523,P03303,M00300,19.28,20240501152101,Marseille,PAYPAL,Books
TX050972,U02759,P00618,M00451,75.83,20230925214546,Angers,CRYPTO,Food
TX050973,U05054,P01077,M00312,23.39,20230203051602,Toulouse,CRYPTO,Health
TX050974,U01364,P04614,M00245,2042.38,20230725002748,Dijon,PAYPAL,Electronics
TX050975,U05115,P01335,M00174,71.2,20240528015239,Grenoble,CASH,Home & Garden
TX050976,U00975,P03533,M00184,132.02,20230123070411,Montpellier,PAYPAL,Toys
TX050977,U02012,P02062,M00482,161.01,20240817102057,Toulouse,CARD,Home & Garden
TX050978,U08376,P03329,M00404,130.22,20230902213318,Toulon,CRYPTO,Toys
TX050979,U04472,P01856,M00377,16.04,20241118060753,Bordeaux,CASH,Books
TX050980,U04613,P04999,M00193,399.11,20240412053925,Lyon,CARD,Automotive
TX050981,U09051,P02075,M00466,673.6,20240203145117,Toulon,CARD,Home & Garden
TX050982,U09605,P03623,M00060,98.44,20231129043024,Le Havre,CRYPTO,Food
TX050983,U07160,P02620,M00061,244.8,20230113115954,Rennes,CASH,Health
TX050984,U04356,P04360,M00271,84.61,20230829092145,Grenoble,PAYPAL,Food
TX050985,U05953,P00040,M00161,189.63,20241201033519,Nice,CASH,Beauty
TX050986,U02683,P04198,M00132,57.8,20241219053324,Reims,PAYPAL,Clothing
TX050987,U08383,P01587,M00286,27.04,20230606145934,Nîmes,CASH,Beauty
